==============================================================================
20230913 10:01:26.792 - INFO - + START SUITE: Main [ ]
20230913 10:21:47.106 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=278 HTTP/1.1" 200 None
20230913 10:21:49.305 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:21:50.387 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=279 HTTP/1.1" 200 None
20230913 10:21:54.802 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:21:55.599 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=280 HTTP/1.1" 200 None
20230913 10:21:58.859 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:21:59.817 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=281 HTTP/1.1" 200 None
20230913 10:22:04.173 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:05.380 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=282 HTTP/1.1" 200 None
20230913 10:22:08.900 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:11.028 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=283 HTTP/1.1" 200 None
20230913 10:22:14.180 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:15.233 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=284 HTTP/1.1" 200 None
20230913 10:22:18.408 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:19.868 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=285 HTTP/1.1" 200 None
20230913 10:22:23.013 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:23.674 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=286 HTTP/1.1" 200 None
20230913 10:22:27.836 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:28.699 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=287 HTTP/1.1" 200 None
20230913 10:22:32.844 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:33.972 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=288 HTTP/1.1" 200 None
20230913 10:22:37.236 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:38.065 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=289 HTTP/1.1" 200 None
20230913 10:22:41.267 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:41.854 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=290 HTTP/1.1" 200 None
20230913 10:22:43.994 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:45.416 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=291 HTTP/1.1" 200 None
20230913 10:22:48.532 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:49.414 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=292 HTTP/1.1" 200 None
20230913 10:22:53.555 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:22:56.090 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=293 HTTP/1.1" 200 None
20230913 10:23:00.192 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:01.156 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=294 HTTP/1.1" 200 None
20230913 10:23:05.401 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:06.454 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=295 HTTP/1.1" 200 None
20230913 10:23:08.562 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:09.414 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=296 HTTP/1.1" 200 None
20230913 10:23:11.554 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:12.294 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=297 HTTP/1.1" 200 None
20230913 10:23:14.429 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:15.345 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=298 HTTP/1.1" 200 None
20230913 10:23:17.454 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:18.606 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=299 HTTP/1.1" 200 None
20230913 10:23:21.871 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:23.238 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=300 HTTP/1.1" 200 None
20230913 10:23:26.379 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:27.789 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=301 HTTP/1.1" 200 None
20230913 10:23:31.931 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:32.844 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=302 HTTP/1.1" 200 None
20230913 10:23:34.979 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:35.925 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=303 HTTP/1.1" 200 None
20230913 10:23:40.045 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:40.739 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=304 HTTP/1.1" 200 None
20230913 10:23:44.970 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:45.844 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=305 HTTP/1.1" 200 None
20230913 10:23:47.970 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:49.275 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=306 HTTP/1.1" 200 None
20230913 10:23:52.415 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:23:53.927 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=307 HTTP/1.1" 200 None
20230913 10:23:58.191 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:01.209 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=308 HTTP/1.1" 200 None
20230913 10:24:04.329 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:05.510 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=309 HTTP/1.1" 200 None
20230913 10:24:09.719 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:10.939 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=310 HTTP/1.1" 200 None
20230913 10:24:15.238 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:16.877 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=311 HTTP/1.1" 200 None
20230913 10:24:19.018 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:20.084 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=312 HTTP/1.1" 200 None
20230913 10:24:22.508 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:25.147 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=313 HTTP/1.1" 200 None
20230913 10:24:27.365 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:28.247 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=314 HTTP/1.1" 200 None
20230913 10:24:32.394 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:33.201 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=315 HTTP/1.1" 200 None
20230913 10:24:37.417 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:38.694 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=316 HTTP/1.1" 200 None
20230913 10:24:41.839 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:43.463 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=317 HTTP/1.1" 200 None
20230913 10:24:46.633 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:47.446 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=318 HTTP/1.1" 200 None
20230913 10:24:50.570 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:51.420 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=319 HTTP/1.1" 200 None
20230913 10:24:53.640 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:54.499 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=320 HTTP/1.1" 200 None
20230913 10:24:57.660 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:24:58.944 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=321 HTTP/1.1" 200 None
20230913 10:25:02.211 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:03.934 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=322 HTTP/1.1" 200 None
20230913 10:25:06.107 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:07.026 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=323 HTTP/1.1" 200 None
20230913 10:25:09.188 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:10.234 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=324 HTTP/1.1" 200 None
20230913 10:25:13.394 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:14.955 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=325 HTTP/1.1" 200 None
20230913 10:25:18.115 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:19.142 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=326 HTTP/1.1" 200 None
20230913 10:25:21.419 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:22.633 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=327 HTTP/1.1" 200 None
20230913 10:25:24.761 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:25.994 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=328 HTTP/1.1" 200 None
20230913 10:25:29.146 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:30.076 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=329 HTTP/1.1" 200 None
20230913 10:25:32.390 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:33.580 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=330 HTTP/1.1" 200 None
20230913 10:25:36.759 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:38.035 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=331 HTTP/1.1" 200 None
20230913 10:25:42.190 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:45.205 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=332 HTTP/1.1" 200 None
20230913 10:25:48.493 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:49.635 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=333 HTTP/1.1" 200 None
20230913 10:25:51.939 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:55.189 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=334 HTTP/1.1" 200 None
20230913 10:25:57.423 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:25:58.375 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=335 HTTP/1.1" 200 None
20230913 10:26:01.713 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:03.377 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=336 HTTP/1.1" 200 None
20230913 10:26:05.556 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:06.388 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=337 HTTP/1.1" 200 None
20230913 10:26:08.659 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:11.279 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=338 HTTP/1.1" 200 None
20230913 10:26:13.606 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:15.968 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=339 HTTP/1.1" 200 None
20230913 10:26:18.171 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:20.339 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=340 HTTP/1.1" 200 None
20230913 10:26:22.767 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:24.069 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=341 HTTP/1.1" 200 None
20230913 10:26:28.359 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:30.144 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=342 HTTP/1.1" 200 None
20230913 10:26:32.273 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:36.905 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=343 HTTP/1.1" 200 None
20230913 10:26:40.289 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:41.170 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=344 HTTP/1.1" 200 None
20230913 10:26:45.328 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:47.410 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=345 HTTP/1.1" 200 None
20230913 10:26:51.602 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
20230913 10:26:52.769 - DEBUG - https://www.lelongtips.com.my:443 "GET /search?keyword=&property_type%5B%5D=1&property_type%5B%5D=4&property_type%5B%5D=5&property_type%5B%5D=3&min_price=150000&max_price=1000000&min_size=&max_size=&sort=price-asc&listing_status=upcoming&page=346 HTTP/1.1" 200 None
20230913 10:26:56.913 - DEBUG - Starting new HTTPS connection (1): www.lelongtips.com.my:443
